year,imd10,sex,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
2001,1,m,37667,38720,38911,39390,40436,39356,39236,39775,40184,41232,41266,40255,39360,39689,38664,38531,38371,35287,33763,33338,34382,34805,33310,31667,31311,33160,33797,34756,36934,38351,39479,39136,39642,39143,39493,38142,37724,36419,35623,34288,32937,31831,30883,30295,29788,28403,27330,27394,27035,26701,26413,26530,26750,28072,29032,23708,22757,22564,22475,21357,20683,21656,21947,21870,21383,20627,19644,18742,18435,18273,17823,17182,16214,15417,15076
2001,2,m,33329,34188,35017,35567,36092,35628,35241,35783,36478,37008,37624,36582,35995,36090,35178,34684,34872,33003,31694,32380,34790,35074,33450,32284,32771,35125,36455,37199,39395,40766,41967,41472,41906,41707,42418,40599,39884,38894,37747,36061,34571,32949,32200,31476,29887,28217,27357,27264,26705,26202,26012,26188,26553,28175,29296,23593,23057,22332,21985,20670,19800,20640,20787,20653,20045,19518,18672,17906,17367,17514,17314,16790,15911,15207,15057
2001,3,m,30307,30727,31368,31781,32603,32518,32049,32742,33209,34007,34307,33673,33021,33554,32728,32006,32678,30880,30240,31409,34844,35825,34891,33209,33532,35771,37545,38826,40659,42299,42768,41885,42047,42147,42838,41575,40281,39426,38329,36692,35344,34005,32685,31959,30658,29198,28419,28146,27903,27549,27450,27592,28322,29567,31023,25305,24705,23945,23263,21195,20293,21381,21593,21146,20521,20069,19249,18448,17909,17891,17900,17194,16158,15589,15064
2001,4,m,28000,28422,29206,29374,30192,29869,30168,30785,30949,31919,32585,32154,31831,32021,31070,30870,30947,29476,29696,31661,35276,36050,33937,32095,32848,34631,36375,37321,39826,41642,42040,41088,41381,41466,41896,41261,40798,39706,38181,36973,35758,34334,33587,32948,31685,30688,29456,29652,29445,28566,28956,29870,30215,32548,34001,27934,27104,26565,25679,23344,21941,23049,22689,22733,22136,21007,20354,19382,19315,19113,18754,18028,17277,16337,15853
2001,5,m,26758,27197,27803,28328,29217,28770,29009,29928,30187,31167,31856,31200,30905,31354,30881,30271,30517,29689,29318,28823,31236,31655,30700,29637,30277,31692,33205,34810,37003,38404,39328,38937,39326,39428,40232,40133,39586,39414,38735,37134,36264,35055,34142,33908,32672,31566,30456,30617,30245,30145,30240,31247,32603,35212,37054,30373,29503,29112,27569,24782,23385,24246,24240,24068,23580,22494,21806,20710,20492,20336,19987,18922,18217,17177,16869
2001,6,m,26036,27036,27616,27731,28615,28510,28904,29214,29585,30575,31500,31014,30513,30949,30200,29695,30160,29105,28670,27640,29070,29483,29106,28687,28843,30122,31896,32997,35136,37397,38153,37877,38649,38891,40018,40044,40264,39821,38991,37672,36759,35673,34925,34535,33551,32384,31622,31949,31668,31259,31630,32538,34376,37075,39163,31881,31332,30795,29330,26287,24166,25196,25115,24985,24408,23365,22602,21262,20996,21052,20489,19751,18751,17943,17079
2001,7,m,25701,26451,27039,27701,28350,28361,28566,29473,29625,30515,31157,31109,30702,31300,30769,30358,30924,30235,29601,29021,29668,29022,27706,26443,26778,28146,29643,30659,33359,35081,36202,35837,36949,37475,38887,39352,40003,39495,38602,38155,37256,35922,35561,35303,34226,33203,32626,32963,32821,32553,32803,34215,35712,38629,41125,33590,32788,32057,30284,26852,24843,25697,25994,25531,24737,23729,23161,21778,21407,21452,20946,19842,18871,17997,17259
2001,8,m,25360,26367,27239,27376,27860,28084,28295,29178,29491,30879,31246,30554,30671,31588,30224,30320,30882,30469,29369,27608,27694,27927,27347,26071,26244,26916,28589,29767,31968,34014,34945,34942,36536,37366,38555,39216,39600,39357,38915,38132,38070,36469,35807,35491,34332,33318,32721,33199,33042,32816,33013,34459,36204,39216,41898,33936,33363,32559,30570,27064,25018,25842,25724,25097,24340,23597,22788,21632,21190,20867,20567,19504,18463,17420,16884
2001,9,m,25695,26914,27892,28284,29304,29106,29614,30159,30713,32044,32560,32451,32069,32292,31564,31236,31934,31910,30974,29194,27268,26044,25947,24906,24965,25325,26575,27413,29605,31816,33275,33905,35306,36349,37895,39065,39984,40211,39987,39262,38623,37486,37077,36891,35795,34558,33920,34342,34007,33830,34079,35331,36814,40047,43081,34720,34232,33247,31229,26957,25026,25711,25513,25281,24691,23841,22970,21663,21369,21046,20422,19694,18525,17530,16930
2001,10,m,25869,27128,28549,29684,30324,30729,31420,32498,32660,33600,34557,34220,33937,34336,33005,32848,33046,32502,30382,25979,23518,23238,23466,23026,22005,21455,21863,23243,24507,26896,28538,29376,31894,33378,35365,37006,38749,39731,40123,40202,39922,38945,38776,38374,37372,36646,35880,35958,35476,35314,35568,36873,38362,42065,44961,36209,35577,34386,31884,27299,24774,25877,25897,25820,24561,23802,22997,22029,21452,21040,20756,19714,18813,17317,16734
2002,1,m,38949,37707,38454,38265,38431,40271,38953,38751,39200,39617,40370,40520,39445,38233,38607,37692,37278,37515,36006,37024,35069,35531,35603,33715,31927,32692,33644,34632,35074,36636,38529,39168,38602,38880,38653,38243,37622,36991,36221,34918,34597,32852,32056,30632,30230,29635,28061,27009,27042,26759,26722,26326,26511,26431,27894,28662,23459,22789,22369,21871,20617,20250,21364,21164,21317,20659,19858,19075,17787,17645,17340,16956,16305,15204,14334
2002,2,m,34432,33248,33958,34672,35248,35990,35643,35155,35494,35934,37000,37139,36090,35540,35646,34653,34443,34924,33696,34243,34114,35304,35923,34644,33112,34324,36083,37303,37729,39644,40486,41599,41187,41298,41397,41486,40568,39225,38295,37153,35786,34643,33043,31846,31190,29626,28237,26938,26747,26400,26631,25894,26270,26482,27673,29006,23492,22664,21864,21706,20304,19621,20413,20347,20115,19613,18755,18188,17257,16953,16643,16439,15871,14846,14207
2002,3,m,31234,29737,30234,31077,31442,32491,32289,31861,32754,33084,33555,34371,33460,32811,33236,32634,32152,33077,32040,32843,34024,36329,36660,35962,34317,34803,36983,38108,39034,41230,41539,42159,41274,41821,41745,42164,40654,40091,39262,38019,36669,35197,34067,32966,31670,29936,29112,28255,27986,27445,27266,27477,27526,28154,29282,31167,24979,24490,23883,22942,20922,20089,21050,21166,20761,20094,19324,18667,17862,17246,17161,17190,16375,15505,14801
2002,4,m,28148,27734,28110,28927,29402,30207,29969,29943,30886,30968,32140,32790,32422,31794,31747,31209,31135,31536,30529,32537,34136,35828,36146,34723,33331,33701,35426,37094,38127,40345,40749,41514,40855,41241,40956,41317,40933,40219,39584,38237,37065,36115,34065,33492,33187,31182,30423,29049,29509,29108,28625,28831,29830,30038,32337,33860,27574,26956,26398,25506,22965,21843,22627,22448,22412,21661,20547,20010,18963,18673,18676,18036,17391,16611,15622
2002,5,m,26399,26311,26989,27769,28728,29215,28878,29051,30215,30553,31443,32073,31240,31024,31366,30545,30743,30617,30052,30014,30098,31868,32478,31710,30933,31020,32636,33505,35363,37434,38020,38926,38697,39356,39236,40204,39782,39891,39236,38855,37289,36790,35107,34314,34040,32117,31072,30104,30673,30395,30008,30286,31256,32652,34872,37201,29787,29536,28841,27816,24578,23334,24062,23917,23735,23009,22148,21300,20370,19735,20037,19324,18498,17431,16548
2002,6,m,25950,25903,27017,27832,28064,29030,28472,29336,29421,29751,30635,31577,31402,30571,30903,30500,30288,30308,29478,27722,28185,29941,30400,29928,29011,29597,30856,32528,33727,35834,37067,37888,37845,38589,38745,40327,39798,40518,39772,39258,38085,36990,35823,35299,34981,33515,31956,31679,31814,31618,30966,31800,32225,34168,37061,38977,31627,31109,30401,29296,26086,23848,24909,24953,24790,24184,23067,22151,20854,20658,20641,19990,19145,18269,17083
2002,7,m,25309,25616,26801,27220,27897,28514,28718,28734,29712,29860,30735,31877,31344,30816,31620,30562,30543,31229,30327,29436,28212,29524,28899,28047,27104,27107,28565,29966,31396,33777,35392,36189,36477,37043,37793,39552,39703,40204,39644,39127,38417,37714,36120,35850,35200,34356,33013,32493,32777,32894,32325,32631,34228,35565,38418,41087,33642,32346,31932,30061,26854,24569,25248,25761,25449,24193,23507,22551,21413,20984,20886,20291,19177,18333,17541
2002,8,m,25152,25917,26642,27666,27918,28439,28551,28770,29745,30000,31125,31325,31062,30928,31572,30495,30239,30783,30226,28647,26589,27846,28051,27455,26359,26495,27404,29133,30124,32266,34315,35643,35116,36747,37903,38989,39627,39954,39427,39166,38196,37921,37040,36065,35891,34404,33092,32535,32779,32907,32485,32753,34164,36374,39082,41747,33830,32897,32230,30243,26954,24597,25536,25207,24762,24132,23417,22331,21440,20865,20378,20188,19062,17733,16937
2002,9,m,25276,26208,27614,28556,28915,29771,29889,30276,30807,31097,32629,33033,32472,32612,32367,31944,31634,32480,31468,29925,25923,26127,26696,26169,25107,25216,25500,26747,28106,30475,32266,34181,34434,35922,36784,38821,39830,40248,40757,40333,39880,38650,37917,37551,37321,35430,34506,33583,34115,33742,33617,33866,34886,36549,39885,42858,34400,33714,33303,30753,26965,24433,25495,25567,25133,24429,23537,22747,21345,20885,20885,20184,19303,18334,16852
2002,10,m,25226,26794,28044,29644,30414,31005,31561,32055,33053,33163,34241,34899,34409,34007,34253,32645,32905,32705,31528,26735,22936,23403,23928,23932,22875,21696,21292,22119,23417,25142,28534,29836,30425,32697,33797,36740,38182,39729,40482,40893,40937,40341,39007,38928,38522,37280,36393,35476,35625,35102,35090,35205,36566,37847,41770,44356,35596,34977,34060,31250,26989,24368,25484,25675,25197,24151,23487,22753,21564,21198,20532,20235,19168,18194,16948
2003,1,m,39971,38602,37199,37929,37612,38300,39476,38807,38175,38619,39128,39387,39485,38496,37410,37493,37142,37384,38246,38494,37208,35665,35922,36390,34226,33630,33169,34376,34887,35633,37006,38149,39050,38304,38574,38013,37700,37254,36605,35896,35232,34299,32787,31927,30347,30602,29213,27807,26810,26787,26792,26533,26013,26169,26337,27929,28321,23163,22414,22072,21535,20339,19962,20768,20636,20627,19891,19155,18350,17121,16638,16671,16017,15314,14258
2003,2,m,36061,34104,33169,33616,34574,35001,36030,35451,34979,35352,35735,36633,36852,35693,34986,35219,34492,34339,35494,36173,35619,34879,36124,36750,35452,34757,35234,36801,37743,37949,39512,40320,40912,40673,40517,40920,41135,39860,38781,38065,36865,35262,34086,32612,31699,31051,29532,27876,26860,26536,26688,26159,25521,25969,26177,27390,28837,23149,22281,21612,21420,19950,19245,19951,19945,19713,19056,18066,17451,16483,16194,16039,15733,15073,14042
2003,3,m,32130,30767,29534,29907,30694,31324,32370,32067,31778,32430,32914,33564,34497,33356,32409,33373,32581,32475,33707,34704,35874,35280,37308,37103,37234,35272,35504,37812,38784,39225,40291,41004,41639,40774,41050,41170,41583,40201,39561,38997,37387,36400,35025,33793,32585,31553,29965,29038,27956,27818,27361,27070,27295,27337,27901,29017,30578,24716,24141,23642,22450,20440,19760,20499,20611,20316,19661,18796,18202,17162,16820,16483,16580,15554,14747
2003,4,m,28988,27726,27381,28211,29025,29043,30423,30274,29690,30691,31215,32343,33120,32577,31651,31988,31097,31275,32609,33517,35230,35112,36101,36805,35291,33715,34601,36178,37739,38688,39835,40438,41227,40581,40766,40408,40912,40715,39867,39548,37821,36808,36022,33823,33564,32673,31090,30296,28894,29439,29195,28510,28865,29726,29878,31956,33694,27310,26662,26169,25140,22723,21497,22311,22116,21893,21178,20025,19456,18576,18119,18001,17473,16786,15856
2003,5,m,27484,26426,26404,27220,27953,28675,29417,29033,29272,30463,30773,31507,32035,31694,31238,31590,30313,30760,30906,31014,31491,30850,32475,33122,32604,31501,31741,33126,33958,35379,36748,37907,38713,38503,39088,39012,40265,39933,40006,39255,38890,37226,36742,35335,34292,33940,32253,31107,30065,30625,30205,30107,30212,31273,32306,34642,37005,29630,29223,28660,27333,24408,22936,23797,23612,23380,22559,21706,21072,19947,19198,19350,18548,17772,16783
2003,6,m,27052,25681,26080,26951,28123,28143,29166,28947,29310,29823,30014,30944,31612,31549,30730,31264,30423,30183,30643,28599,28615,28511,30675,31373,30753,29648,30257,31373,33039,34166,35520,37256,38072,37766,38721,38762,40333,40088,40605,39789,39280,38088,37073,35791,35259,35126,33424,32132,31943,31724,31392,30932,31630,32302,33973,36973,38810,31235,30948,30392,28992,25956,23687,24664,24467,24446,23641,22687,21752,20337,20172,20116,19228,18475,17655
2003,7,m,25862,25469,25927,27148,27677,28264,29021,29022,29238,30171,30126,31249,32391,31469,31215,31911,30639,30638,31544,30002,28739,28097,29461,29170,28506,27370,27857,28934,30488,31927,33724,35416,36348,36359,37493,38184,39967,40125,40461,39905,39049,38819,37587,36343,35981,35255,34413,33029,32532,32893,32768,32360,32627,34030,35532,37850,41123,33174,32190,31851,29948,26715,24130,25070,25571,24874,23850,23242,22310,20945,20675,20544,19678,18808,17647
2003,8,m,25982,25685,26085,27133,28163,28506,28999,28834,29324,30245,30431,31559,31791,31549,31291,31692,30746,30664,30648,29196,27469,26723,27897,28457,27993,26693,26845,27666,29361,30783,32565,34428,36223,35630,37167,38216,39322,39915,40204,39866,39244,38647,38185,36952,36109,35809,34387,33119,32418,32884,32755,32451,32961,33923,36281,38639,41633,33602,32687,31861,30192,26701,24317,25251,25120,24511,23686,22883,21899,21079,20518,19864,19669,18528,17110
2003,9,m,26490,25881,26952,28176,29259,29777,30218,30450,30941,31419,31577,32964,33466,32850,32872,32728,32469,32144,32551,30958,26797,25148,26528,27052,26386,25146,25409,25796,27070,28635,31249,33243,34995,34927,36459,38113,39666,40345,40997,41303,40550,40025,38883,37968,37657,37122,35328,34631,33484,34036,33610,33557,33811,34833,36426,39531,42715,33984,33269,33030,30527,26587,24127,25275,25087,24589,24057,23259,22163,20877,20350,20245,19667,18728,17606
